OTU	Status2	Status3									
6652305286e79d80a9a88f8a614cd4c9	soil_derived	NA									
abe00e1b717dc6492afc743640c550b8	soil_derived	NA									
a78ca357d7857b382759ff4f0eddf591	soil_derived	NA									
832e20c05538de49b04482e3d7699143	soil_derived	NA									
b7eb27d61dea5457f10c5ed23290fbf0	soil_derived	NA									
adfbd478729debfc513e2cecd92fc0a8	soil_derived	NA									
5ac37110a0a2ca62ca4ee0f5a4f32a6a	soil_derived	NA									
2e124ccfbe13148af200b9c634f9bdfc	soil_derived	NA									
f345e2ca7add649cea7bbec9060ede12	soil_derived	NA									
239b99730c51507ae6088237cbfe7e9f	soil_derived	NA									
cf6a8f553cd1f52aa882f632c0008804	soil_derived	NA									
143eea7486150c6b9098108516a82b58	soil_derived	NA									
585fb140dd23de088d8b837a1576e2d6	soil_derived	NA									
dd0b38e2954a3cfbb00bea62224bace5	soil_derived	NA									
43c3de1f6ccd9659d917376c30abc9c0	soil_derived	NA									
c21a3956a2db07177c90601669f65a95	soil_derived	NA									
edbe9372c45b5c32802b470243eb4829	soil_derived	NA									
35faab58df797aa1adb501b360d59e5a	soil_derived	NA									
d0280e457956721cd3d3f1d4bfbd4d7e	soil_derived	NA									
f4894a7fed8d005c4ff5a0fcd83c0c82	soil_derived	NA									
28acf6d107c8e3d8e1b7e4b6bd087bc5	soil_derived	NA									
a597a6cdd3d0308dff52c60ca665837c	soil_derived	NA									
733e88be7e20770206e41237d50c5912	soil_derived	NA									
6edc44623cbc7ed05735a4f5c5f01d54	soil_derived	NA									
46273a44186d185be593c10e4d1ab7e4	soil_derived	NA									
48a4f43d1ae1961fca3b0397c42c71c6	soil_derived	NA									
56196c0291a3dc56417ecffc6281819d	soil_derived	NA									
893d178eeedabe160fafd8727801d5a2	soil_derived	NA									
42375699bd6c70737c3e92b1378f402d	soil_derived	NA									
18cc58a5f80a53f29d2457a02beaac99	soil_derived	NA									
d1a4198ea037bc1ff6dbd7b69002a28d	soil_derived	NA									
517a9ae30501c46b9740ae4bb6f60ac3	soil_derived	NA									
a177562cc0205b4cfce45e6aeefd38f4	soil_derived	NA									
d9c97d9e7c9cabaf62dd5f1b3b2aa619	soil_derived	NA									
8823f2157021e63a83170f7b041e4e2c	soil_derived	NA									
413e8a842aa403d64260a778f4636192	soil_derived	NA									
a7751166e77e368ae915d6827d17126c	soil_derived	NA									
59bd4591b8f559f74ee600ec2c476b01	soil_derived	NA									
e0d1dce42d436d9aecce1e844d16104d	soil_derived	NA									
051456ae0a0a7754a2bbd66889423261	soil_derived	NA									
a90f93ffb5797383abb0008c2b2b4e22	soil_derived	NA									
a4084b127c6e11fe93c40318fbe17c89	soil_derived	NA									
0765a9da53dc3208d3e2735109c42d9d	soil_derived	NA									
b137803a26838c3b6e19df832e3a62fd	soil_derived	NA									
dd01809334f8a55d2509aecc1705a095	soil_derived	NA									
73d01ab0119257be2275b22050addc49	soil_derived	NA									
00da8319f591a211ae8d75ea7295ff42	soil_derived	NA									
8a363018920c0c3011d3db895eaebe20	soil_derived	NA									
22ffba8c22b429abb98d963ec5fe62ac	soil_derived	NA									
8ec9efe02b4dc18f041b704151ebc972	soil_derived	NA									
599691e48feeed8da7d576892f7bfa31	soil_derived	NA									
1078932aac1e3640e2a5c014e15d7e9c	soil_derived	NA									
ada3ac050d6cab88bdc5ed6e7d683f43	soil_derived	NA									
a37b8518c2b137d3826680be3c820b36	soil_derived	NA									
ec7ff5e2ecf0e120e34333309c554ac6	soil_derived	NA									
8ec086f93d2c5d80aca966a9f2ed8c77	soil_derived	NA									
a6daed1f9fd718476df7a72de9255ada	soil_derived	NA									
48ff3f5ce3651abd87af6f63f5152132	soil_derived	NA									
7bea132adfda1599ea511c3916ed44f4	soil_derived	NA									
d578daaf0c22f03ed410630874c3cf3d	soil_derived	NA									
ab8ff4847f221e5b915d2e2ca5f25ecb	soil_derived	NA									
9593e3cb519bb32603cda542b8abc840	soil_derived	NA									
e1afdce4d6c69bb1f6be8be97c663e4d	soil_derived	NA									
b9dede3a3de4061dce479a702e8db972	soil_derived	NA									
8717ff38284ee486c697ca257e9e609f	soil_derived	NA									
2d053aa42cedee1d8d588cac064fe9c2	soil_derived	NA									
280b52ffe7683f83e00fbce4a49e9240	soil_derived	NA									
06263682b39c12ded172c3dca18c39d7	soil_derived	NA									
b4a2ae965552d57bf7891c8a3c1029a5	soil_derived	NA									
89fb1093fb311c0dcc4cf50d7ea408ba	soil_derived	NA									
2ec34a777aa4fa137376a216323483b1	soil_derived	NA									
f09037d145db7dd815c576930f186144	soil_derived	NA									
bcd454c947aabba074a6358c7a002399	soil_derived	NA									
e77779bf47e056b3e929d3597682c4c5	soil_derived	NA									
3f57101a40b4d86d9ddad9cff08e69eb	soil_derived	NA									
b25a343e79cc81ef84906d59af79c87c	soil_derived	NA									
1182ea75fa33e794f92008c8e9c173d2	soil_derived	NA									
a8e25db627f377b95fce7991d6b6c872	soil_derived	NA									
48cc8d434cef15c2d1fb7e2bc7ebc9d8	soil_derived	NA									
3e26f17c304f6ff901b281ca4faaf224	soil_derived	NA									
d125d999b5583cc6b113a4268580eea4	soil_derived	NA									
d9d7be6c5a90376804f0227bfca69f44	soil_derived	NA									
d0e097f6a8ea2c1a4c0bee997d13bca3	soil_derived	NA									
cb1518a15d0931f7607c0401d97b4279	soil_derived	NA									
e9f617374b3cf3ad331811ba2c9d1ef2	soil_derived	NA									
9003c6dc0ea9a07e7365434afeee3f5b	soil_derived	NA									
a853bfebe27926329b73615ba7d5883d	soil_derived	NA									
4701c261d16735f82c7185f3e52e67dd	soil_derived	NA									
542d955728fc8a4fbcad0fc3c63b7e6b	soil_derived	NA									
aab2e5e6494dbc3c2b8ff885a35f1db4	soil_derived	NA									
a18922fe2887c84c0e3d2c3cd5adbc95	soil_derived	NA									
f18e585ac70dbc8eeebb0342446bc5c1	soil_derived	NA									
da03ef127148e630665d740769856682	soil_derived	NA									
74fbbbc8efb041f2213e4c3700c39d0c	soil_derived	NA									
fa9672cc398c92e88245b5413dc426d8	soil_derived	NA									
6193e93a64029d4afa2de540156ced2f	soil_derived	NA									
fa3c7225c1e3b0327a04f9b1ac72b121	soil_derived	NA									
0cf31283ada748fde9366dce52ee281d	soil_derived	NA									
c3d6c12280037a0d0f85217491c1b074	soil_derived	NA									
040e406bd6fd03d394fc848fddaaf30b	soil_derived	NA									
f96e983831b1e34b4be7e32112425982	soil_derived	NA									
77495e1f204a916e43afb3f85b800138	soil_derived	NA									
5485c33fa930b623bcb60a6f8a02dc9f	soil_derived	NA									
4c336a0cf12ba61e1d3cdc884b5bf069	soil_derived	NA									
2e4628c556ab8756ba3117f098a6e089	soil_derived	NA									
a11555d18cc2420adef5c1d32d0b17e1	soil_derived	NA									
411d7513c8a21cfd0bab510970b685f6	soil_derived	NA									
ceee3060c6952423602463d2dd64c788	soil_derived	NA									
b6744afb61837f42f232a6e572f95194	soil_derived	NA									
917c5117ab3572aa4b821e1ca1ba9be2	soil_derived	NA									
ae74987e5e9bd47b71945386701fdef3	soil_derived	NA									
507fc372b66c390067560e67c2c87ca2	soil_derived	NA									
b1334ca24f062dbfda771b824f6798ca	soil_derived	NA									
49ca064e445f2dc6f6a778e0a1d8caf1	soil_derived	NA									
b722ee7b0d9ab486fb9314db721784b1	soil_derived	NA									
2a8235056724999aa67d3cb05006aff5	soil_derived	NA									
9216f5c32d7fb823f0502f6db73e87c0	soil_derived	NA									
25ae0ca90ea748bed47b5313df951b1d	soil_derived	NA									
99399f88e7035751ee7f1a31c8fa0b43	soil_derived	NA									
a3a83ba48426c8c0559306b0b1e7f89d	soil_derived	NA									
6facb4a6d531f14c944336095e3add8a	soil_derived	NA									
2a843f4a1fa2040a8810244a4ffddb26	soil_derived	NA									
1c277c2c771f54c02797d2880c120309	soil_derived	NA									
39e1a26c27a97325f6bbf0f2f0f0eb87	soil_derived	NA									
7f6784a3165a4e8d039bf9c905e20f11	soil_derived	NA									
dbdb85a20eff25549a3214c85a93e530	soil_derived	NA									
5ead239cfa7d3348474a2b38a2cfa4fb	soil_derived	NA									
56be632e8e6f9aab917ad24f73881311	soil_derived	NA									
4e17dac48ed3c00c4a78f414a962d12a	soil_derived	NA									
a254daae570692c27b82d7a20f8e32df	soil_derived	NA									
d537e84e69404e0fc55712646ceded57	soil_derived	NA									
ccd278d7f9a497f2d607a085dd23343f	soil_derived	NA									
2571c88f78e51692d58f077043709f4f	soil_derived	NA									
0580aa146c60ef8f56d5bf666d1b6bdc	soil_derived	NA									
27ba766ff6c2dec2f9dfd7903fb3f565	soil_derived	NA									
771ec3e6867fb0cb688e098432fc7c73	soil_derived	NA									
7ea3cdd15b75b00a5c2b64394f8886e6	soil_derived	NA									
4a7fc7ae1ac92ffe58dc08b93c4ff761	soil_derived	NA									
5e9fdbcfd7f77be9e117422e0d4d5db4	soil_derived	NA									
a0d07b17e278aa3da8a280a44468beca	soil_derived	NA									
cce36925f5fcd43d5f5f818ca67d1152	soil_derived	NA									
1ec050eb1798299d328df27aaa0dfe45	soil_derived	NA									
04938ea4ed8f77d4a18a85c471e02320	soil_derived	NA									
03aad4949fd2f77a40d5268c22fc5126	soil_derived	NA									
88895d3ee685193d08537926b203efef	soil_derived	NA									
f14b4e24c3fdc40201315d1461be44ea	soil_derived	NA									
7c198cc69a14e77de627df4c77359a31	soil_derived	NA									
f089c21fd01039603b8d6bf81da75ea2	soil_derived	NA									
13b71010f7e0e4f22b7537e61ab07b97	soil_derived	NA									
0b5ebef62889255aa4f17a45b097ba4a	soil_derived	NA									
202d56767262b887e36b122ee9ded935	soil_derived	NA									
8ea455558f8e15669c514eeb0256a6c9	soil_derived	NA									
f297659ba64eaa91762435fa43842599	soil_derived	NA									
fc10c9a5a08587cb92e3b699ce5f0ecb	soil_derived	NA									
ce02922c0724b0b420666893c07e3071	soil_derived	NA									
8c63851c6a9eb28d67a7db387650a331	soil_derived	NA									
4462df938f189c198fc3ee0d8b9a2065	soil_derived	NA									
5271c19cc45dea5cafca43386716882a	soil_derived	NA									
8308ddd1614c8c9968acaa1c87e0c790	soil_derived	NA									
15710fa0a015661b6eca5badfe4ad132	soil_derived	NA									
0967af361a2a9894e6a75f09b4e1d1fc	soil_derived	NA									
5c952daa8a9eddaf22c3ac68bcd5ee3f	soil_derived	NA									
96ababde2c3f3bda7b3905e5da77942d	soil_derived	NA									
7d2d918e2c6f8fd1de63f63d748aa5b4	soil_derived	NA									
9a4d77f329961091ae1c1b73d2c286f3	soil_derived	NA									
5ad7f4f85a771f1f2f2df1f44ef66eae	soil_derived	NA									
9554c4285d3f4f6e7e9384b5d21b3274	soil_derived	NA									
10d323c05a7340cea69b8e58c1630453	soil_derived	NA									
54c1510b5b87168aaf3e757b1d03726e	soil_derived	NA									
0b542ed38fef02f118e357c84233a53f	soil_derived	NA									
b3d3cf6172f12d94c721e3ab3984ec0e	soil_derived	NA									
e405a6746c773112d9e57378cc4ca60a	soil_derived	NA									
0edfed32c2ae2c9a4927925e905cbc70	soil_derived	NA									
6ce35ed9c44a62a27bdcdd6f9debd13a	soil_derived	NA									
d33358c7775d42fb3b1582ded3ad1181	soil_derived	NA									
ea6a32e7238ae591b4d7b0cdc5272a26	soil_derived	NA									
c64d0b194420756c348758b5e64f855e	soil_derived	NA									
544773382737ec99af9260c4b53eae7e	soil_derived	NA									
2ec279ca12f655917d6280e55eb56293	soil_derived	NA									
cc5026be2e1bc8ed286b8ebc12eeb5e5	soil_derived	NA									
f39443e17a1867cab460b53bca1dfb07	soil_derived	NA									
b84a7fc398a672ebe90b237cf1d995cc	soil_derived	NA									
4634466220bbd877fcb14e3810ab48a4	soil_derived	NA									
5a1e308fbdab067f362d9adc74eebc12	soil_derived	NA									
f432151be2fff57fb31bc7c1a7ba4226	soil_derived	NA									
b950d4171366e5d5ee0926e61e478fae	soil_derived	NA									
c6d3f1626c8f88943e859e554ac64ae2	soil_derived	NA									
8bdc2bcfc4a64d7a936d1d460698856a	soil_derived	NA									
26798748bd2b7e77e3e20777f7dbbdcc	soil_derived	NA									
449c35f94f541e749aa81ed0b3f9d507	soil_derived	NA									
aaa06e5aa8245ee7e8e508b7d1df7028	soil_derived	NA									
48f5e273446e5028475495348cfbc77a	soil_derived	NA									
e55cc01deb8679e259455d27b9097a75	soil_derived	NA									
c7511f6ef1f1bdb63c249524f83d76e9	soil_derived	NA									
452e2720ba0bf658af414d1b4596b1bc	soil_derived	NA									
5cebfbcdbbca9ad599a9abd82536d66b	soil_derived	NA									
e5d2897df2f464827244b871d67ee050	soil_derived	NA									
c45ecd8bd7956a6a688c5df3128d528a	soil_derived	NA									
ef29d3443d6d62774bb70f9218613677	soil_derived	NA									
817f78b6ba6c08f6f28693cc7b5c794f	soil_derived	NA									
1dc35861df6da8b0b1f8fb4c66bb061f	soil_derived	NA									
dadbcc216f5366204ed83cd49b0f6184	soil_derived	NA									
831060a624e93842d355ac1ccb309753	soil_derived	NA									
11f371c291b73eedb9068a639571bf6d	soil_derived	NA									
6aab2c0c3f1aba66edb15080a7ca8a5a	soil_derived	NA									
4e86a9a36a90337a71f23fb81b39c32a	soil_derived	NA									
67f65ea5e9595f2e9b0571c4d1f18d11	soil_derived	NA									
0822abef2c96d2ae25cc87868f63d40f	soil_derived	NA									
abfd3d7254ec20be02da8c33d84b2e72	soil_derived	NA									
4b975b512f2ff49347b15ee3d888650e	soil_derived	NA									
c21c453f55dc4f4ac852f2db38a9185c	soil_derived	NA									
b7019c855f56b895bf25a63bc1b1f26e	soil_derived	NA									
bdfce5773f3c021aa43efa01c49e1e9c	soil_derived	NA									
54d1c52150ac0ec8cf360da866eafe86	soil_derived	NA									
c11eb179884c0e7c3eb8c9a79a4c8fd9	soil_derived	NA									
7e1018779828679ca52a09fa2756da41	soil_derived	NA									
bf84f5452e1908004cd129fd728e751b	soil_derived	NA									
3af81771c1d1444b614367dcdeea4474	soil_derived	NA									
036736d852bd016128e45e3aca6963c6	soil_derived	NA									
b7bab0e2f2f7548837a0708402211ddc	soil_derived	NA									
da5f2afda9df5e544aa4892771cb88f4	soil_derived	NA									
302f17e6da750b49d617a513ce9c8bc1	soil_derived	NA									
e25afafd753b6625d7490321341623a2	soil_derived	NA									
fd3c4a5c3759b3b43fcfd89b48f0a67d	soil_derived	NA									
7471da90d4f3ea518e4298dab9d22ebf	soil_derived	NA									
98e900675c866d391ce23a1d915d3656	soil_derived	NA									
29220f95f9e5089091b18af24c785660	soil_derived	NA									
ad5db97e5236e5b1b1e5728586c8e087	soil_derived	NA									
d3df16f7919df47ca84fa629bd2e9984	soil_derived	NA									
da1467d9a3259930706f8d8c6b11c08d	soil_derived	NA									
dfc65742f758309f7c41ced17de6f8b4	soil_derived	NA									
bddd2d92c48446b3ef983f214ae4d909	soil_derived	NA									
855199ea9e494c69040e96d4391d773b	soil_derived	NA									
d7e4e63dbd445b5a09feb65c55716ac0	soil_derived	NA									
2afa386c8bbaa47b6b183e033025d198	soil_derived	NA									
b9100d469917760a15d9cb86a2097f52	soil_derived	NA									
4e511887695ce85d987a7abdbfd438fd	soil_derived	NA									
f43efe05343ec316edeb1501d89865c0	soil_derived	NA									
9acad44257aed2cd3007da429d82add1	soil_derived	NA									
0d02eca087467c9076cda5c1430b8e7d	soil_derived	NA									
3f7454c64d9fa502ba40b78418e8d8d8	soil_derived	NA									
852e7c6fd6a07f12cedb307da4fbfea8	soil_derived	NA									
cb79c6aa2b49b5ec4ac70929d2142e9e	soil_derived	NA									
255464cb388f1226c901e96c7a9289d2	soil_derived	NA									
069a5d4028f31c793d251b706e03a232	soil_derived	NA									
eec1fcf49c0bdfb0f2787b4b92604b4d	soil_derived	NA									
4ea1e53edd57590211600019242c1e2a	soil_derived	NA									
0d1414e7fcbeccf77380be104c38b296	soil_derived	NA									
2218631dc5bb9ca90af76e173f03d160	soil_derived	NA									
8570b94564bcdb4a0a3441328dc92d45	soil_derived	NA									
a4b62203c3623ec8acfde734e9a3d079	soil_derived	NA									
5380547e61de7fc638c2a5825bd9880e	soil_derived	NA									
2464878ae827c3621a6e1eb415f9287b	soil_derived	NA									
9cefb2ec956f3da4d8f1f7da7171fa63	soil_derived	NA									
2cb154a155276f31e9849a48bf6624b4	soil_derived	NA									
c22b537edd4585c43954af12d4e304c4	soil_derived	NA									
b9edbb8817a53daed0e0e046a34dd08e	soil_derived	NA									
82733538267a1db728862aaf2e3632f1	soil_derived	NA									
75d9df0a74f2dbf6985d3e3b91b430c5	soil_derived	NA									
853f371830d077a18f97bbb1ca532d03	soil_derived	NA									
860183c163e0b8477caab9265373c27c	soil_derived	NA									
30c3d207c943f82c42bd24ca51ed4974	soil_derived	NA									
83b4b0e047542a312ee99652ad4ab5bb	soil_derived	NA									
473020e1fdcaca8fe17ba97f41c9f0d6	soil_derived	NA									
8ac03270c78034b50c152c7aab92486c	soil_derived	NA									
7247ed94dda4997929385138e8e2b67d	soil_derived	NA									
e894eba32993e372328aa2bdfcad1a4f	soil_derived	NA									
dc7395309e543ea54cb690e44ebcd443	soil_derived	NA									
333df5b2e14a87e51a048c450cad454d	soil_derived	NA									
9bb327aa203f2cbbb367e835f8eb0647	soil_derived	NA									
f33f174fef2db0e6d31675d2c85ebb39	soil_derived	NA									
05bca3ba3a3ae69547d39fcb334bfb1c	soil_derived	NA									
1663c25d26269406a9cb5beae5a2665e	soil_derived	NA									
bc40b3d809f2b2b11597876b8ece81d6	soil_derived	NA									
84e7414512acd5f516bea74f499a17ad	soil_derived	NA									
472494d46cc071ea4f518b532c441827	soil_derived	NA									
ef112651e113208523da61f0c0d798f5	soil_derived	NA									
58c0d7aa2e83c6e54161141ebd8c6162	soil_derived	NA									
9070b15bb670ee80c43768b5c86e17a2	soil_derived	NA									
0e14e7ab105745ef2ef0891bd05831eb	soil_derived	NA									
fb75fa1fac5ad54c9d64c653e50a7126	soil_derived	NA									
9db2817f5c42be6a7bcbca662959982d	soil_derived	NA									
cd943b3dda2f7c8c8bf7f2c0ffbf47b1	soil_derived	NA									
0d775ae384e9b0aafa0fa6696949986d	soil_derived	NA									
56e96e54103e1addf62714f59eb9548a	soil_derived	NA									
67fe68b10effbc7af1e15eb1d66f58af	soil_derived	NA									
06e7876af4c0ace5fe69e003bc9da8d6	soil_derived	NA									
dea3a90d0e1c9e78955af9351f2865ea	soil_derived	NA									
820b52d22f414f02861ed5d463d1e589	soil_derived	NA									
2644d1106279acccf7ef1736a699ee97	soil_derived	NA									
647b2c88bcb446f69a1bca4a11894a73	soil_derived	NA									
91ae948d39902c83c76103ea71c894aa	soil_derived	NA									
53af3d32e60678cbb5e62cabdfa87126	soil_derived	NA									
455e95916895c7361581c291d0bdcf44	soil_derived	NA									
861917622732b6f1ef5c1e77048af0ef	soil_derived	NA									
a57b51d02c9d77781b825dde8671b8a2	soil_derived	NA									
38849a561a763e516b944a25f5f448df	soil_derived	NA									
6e435a2d1952b256c00530a4186e067d	soil_derived	NA									
034d9f530e1c4555dd61bdca23c850dd	soil_derived	NA									
427de3377089f603e2c5f1ec433b3536	soil_derived	NA									
19cccbe4dc43a83363b4d2ea1a27ff49	soil_derived	NA									
221c6d139fa6cbeb1c8f38cd3d8351f9	soil_derived	NA									
ee259de88edd81d2c076a5fc34616f45	soil_derived	NA									
ee6e79bf4d617e6829a706bfdf8cb745	soil_derived	NA									
3dc501d9cf91a8d20c9dc44d4594b4a0	soil_derived	NA									
49c69d3d7d5b957594a3e40ad5abbb67	soil_derived	NA									
997c695384e32c336272027330cf475f	soil_derived	NA									
89fc67ebf8604c1523ba3e0efeb0ae10	soil_derived	NA									
677a2ac52163f438213a3ec7ea33ee88	soil_derived	NA									
f55d220317770f67c28ceb14822f60c8	soil_derived	NA									
3e90e0b2b9972d0925e93c58904be39d	soil_derived	NA									
7f92642bcf33ebe22f506440eab37143	soil_derived	NA									
d2dee4a4d31c58a24a7c5612f15d9325	soil_derived	NA									
5c3b0e19b802749ac6fdcddb88075141	soil_derived	NA									
84a6ff1ad4622338045110f007cafc3f	soil_derived	NA									
0795a3e8d467dbe477e148336f35f4c1	soil_derived	NA									
68f9dd16c79257ab6dee26e3296e9374	soil_derived	NA									
7ff6fa3f2c00b3357e6bdc5384255b2c	soil_derived	NA									
50c53d6c7b675ee8593216cbadcbc0f6	soil_derived	NA									
5483df267fd3512b8eb67fd9cda3c098	soil_derived	NA									
4277e6383540a0d05e6c42372b1b5286	soil_derived	NA									
e8b96b6840fc4dd0504d46a5aaaf9408	soil_derived	NA									
a2f4061cfd9b8a9d2e3c32ab380287ec	soil_derived	NA									
8c6595ed45b8780e02ebb5ebc1adfc6f	soil_derived	NA									
39d396628fe54f81e9c45cfe4e5ee443	soil_derived	NA									
9e3a65211488ab4c4e0b4f2deb8fcbcb	soil_derived	NA									
c43e6afda5554abcc9f061aa55861a7d	soil_derived	NA									
153f0d41f20b6a3b03767d35944c6055	soil_derived	NA									
716fbc074bff4b311924e0a2c9581905	soil_derived	NA									
05c0c1cc1c23bd9bd236138cad247288	soil_derived	NA									
c92034d9aadaf8f780587809c70635a3	soil_derived	NA									
e547a85301c7df5c35e7dd85d0b239c9	soil_derived	NA									
0decbe0d2bd24358ba63a0b31648a571	soil_derived	NA									
5ba88da02c36f829d4cf0511d7c11b77	soil_derived	NA									
9f138196515c8388493fb706c04456de	soil_derived	NA									
12a95a00c30cfc0fbd7089c06e34000d	soil_derived	NA									
b5ff96acf2e0c645d06ea3c6840a69a1	soil_derived	NA									
77132d61cf3d896fafe628cb062b8484	soil_derived	NA									
6ad88bcd9add7595bd476b7b0b5ef684	soil_derived	NA									
1640c958d96e3783205f3186a5a42472	soil_derived	NA									
201ad2d8242171f7fbc464c11122784f	soil_derived	NA									
e4e9cc0516a419fc482560a7c9c5c4f5	soil_derived	NA									
f231819fce57710086d8ff5d96d11eaf	soil_derived	NA									
33ebd1d233a340ffeefdc90cf5cc2c7a	soil_derived	NA									
903cd318721e702bedff8789d6539ac2	soil_derived	NA									
0518ad6912988dc97b487e5b10d3f151	soil_derived	NA									
fbf4be0a174f32d71b2447a5d1492de1	soil_derived	NA									
7a4e2b69d5bd063297722f30e42bbff6	soil_derived	NA									
c15b9ce36a57a77625d7c8bceee64094	soil_derived	NA									
a471a3407b14b9a3f08746ce42a378a8	soil_derived	NA									
7e57d0a6392900b2d6f1f45969816679	soil_derived	NA									
460cbae978dde6f3b3c8f636ff6d8318	soil_derived	NA									
45f5be551db00fbc21b61c1fa4483ad8	soil_derived	NA									
0687ef3ed3244e46083847b4be29c1bc	soil_derived	NA									
901685eea114fb677a2d037037628e37	soil_derived	NA									
94737f9b5b0b245820023f6d472de347	soil_derived	NA									
95b0837ffaa4ddf73a71c8697e29359d	soil_derived	NA									
700d495f45d2aa352355479eb5d3fae0	soil_derived	NA									
596dcff8002781916cf70a2b02d442fa	soil_derived	NA									
3d17f56c4d0162c9f009a12a9d7e938b	soil_derived	NA									
a8eb244e3cad66534cb0569b34bb4f3c	soil_derived	NA									
a630c80bd13bba97561ea9f0e73582c7	soil_derived	NA									
ae968258e2715557f90eeedf0e830367	soil_derived	NA									
c6b5a8f2e7a49014af97ae35a273961b	soil_derived	NA									
99e788edb360fd84bd0b270aec33b036	soil_derived	NA									
eeafd8343779a11bc2242cf02287d462	soil_derived	NA									
f20bc9dd201c3fab6558ebf26d9823d1	soil_derived	NA									
f9d0279f3faff82dd74a2b6826a48449	soil_derived	NA									
7d651b973207405d932493e664cca076	soil_derived	NA									
5a7aeee648ac72a177dd45ecd294f4eb	soil_derived	NA									
9a9961261a5b74623ab5bfacee6b8337	soil_derived	NA									
59804c173fc4ae877d67d1db873c6c7f	soil_derived	NA									
d51aff228e9ba14aa638caf254b0ab86	soil_derived	NA									
27def234100b77e8308c9a3ba524b9b1	soil_derived	NA									
c8aeb6bddc04754c88b1221a64bcf921	soil_derived	NA									
9b9756eb5813229be9d033c7a00422e4	soil_derived	NA									
b0375e0e3cf877f48f29122a007c9583	soil_derived	NA									
90383d77b08b1e88320b198407b29d08	soil_derived	NA									
47a0f6a88a475f97ef0773624dccc0e2	soil_derived	NA									
efbd7a786d9665be17d9e5f3888f0d24	soil_derived	NA									
3775f01e569c650d12efc1bb9d578317	soil_derived	NA									
820b4940d68c8868b99f2dff9193c537	soil_derived	NA									
220941026e06ea06d81703259b07f872	soil_derived	NA									
9b9ee6e81db21fcc21bd0f053598e312	soil_derived	NA									
453e253896b0ec7ea4de387471a60180	soil_derived	NA									
679d8284b9c943e6be9e0b8e86a5a3e3	soil_derived	NA									
67069a19be8fb6cd59c93fe0f62eef84	soil_derived	NA									
cfd0d36386d3691092f52b66f6762ad9	soil_derived	NA									
5ad8343f44f7ae85d3fc1f1f4886b317	soil_derived	NA									
6aaf1e684d781472b59719f3b37311d0	soil_derived	NA									
a87f2df11fc48eb278d1a7989a96a486	soil_derived	NA									
d22114be039e77eea12f956adc4c4bbd	soil_derived	NA									
085ab515dfe283a3f1bf2806909f419c	soil_derived	NA									
2bfa4722c01b49cfb09d710334048bfc	soil_derived	NA									
e9158914fd6d0464f5822a0e36207c24	soil_derived	NA									
15f221fb62b635865db0e00ea8e548b1	soil_derived	NA									
79ddc377e5739f4ad529d410298d506d	soil_derived	NA									
675ef77ff2b0773de06cf3fe0858f4e9	soil_derived	NA									
edb956624930779806397108f0889ac6	soil_derived	NA									
5a2187726d2c75c2dff56aadbc228593	soil_derived	NA									
3abe67a997a3d4eee92696f282d5aeba	soil_derived	NA									
5e9f4aee65042425c331c01c71870ab6	soil_derived	NA									
a375d13db0d83018b9dd5da28ab19a91	soil_derived	NA									
e3b46806d9106847e661dd2fae39eb4c	soil_derived	NA									
645fb36698cc80205bd31da24540f1a1	soil_derived	NA									
27a3daa7db7125547e8dd8fabb1dac31	soil_derived	NA									
edf5ff8155f0c0c1b75d436cf08ac4eb	soil_derived	NA									
2ef24567492e3faa7bb09d569f7594de	soil_derived	NA									
a67a51a6aac9bffa0851a27cf91511b4	soil_derived	NA									
c0977a90652bbd1d843e38296a7fa043	soil_derived	NA									
1c7662e5f994596f468304d3cdc049e8	soil_derived	NA									
2db61432d8661536b4458c33e3b02d81	soil_derived	NA									
9f7523c226cecc06828c06482352df4b	soil_derived	NA									
27842686c5b42f377b3285ebfa5b810b	soil_derived	NA									
89306c0be1ef277291b192075f5f15c4	soil_derived	NA									
be00485c7e67124c0fab3b9dbc8ef62d	soil_derived	NA									
94335599c7b5b73c1f1e372903f6d25b	soil_derived	NA									
8dea0a01348155fae6578468896d0a96	soil_derived	NA									
c1f08ec7c8699fe6b86d1057c0fae2a5	soil_derived	NA									
3a2ff3982ad611a7f1103d1647765966	soil_derived	NA									
d8e0a3a3980c2956799c86a54009d240	soil_derived	NA									
46d882b6fa27112ca64793ec47ae870a	soil_derived	NA									
b1cd694fd2ea650cc5ba8c6ef5cde0f4	soil_derived	NA									
a756b60d0e9771f178142821019a9efa	soil_derived	NA									
b24aadee9a22976aeff52f5c5b8dd79f	soil_derived	NA									
8791fb288fd4dc936685b452676a64b9	soil_derived	NA									
92d7e1b003a80a2cffc7754bdad1f8ae	soil_derived	NA									
2b45521fb7effd0b1237d33ecc85dc42	soil_derived	NA									
15da8b3417459a1a66342300e6968701	soil_derived	NA									
4715d00a2315b24a3fcc1b66ae839a94	soil_derived	NA									
679054f180f9b84cf84212d3d45bd60b	soil_derived	NA									
4384759ef9c7e5b62b92d43692be6b79	soil_derived	NA									
3eb5b96081ef95185ae5681014c9930b	soil_derived	NA									
804ba5fcfb31b203c29e316d2afd49e5	soil_derived	NA									
ee55d93671289d4080c3cf28080b3fb2	soil_derived	NA									
15b2dd497672e6efe981098308fbdba8	soil_derived	NA									
5aaae2f4b70eca6e4f307651ba8a3632	soil_derived	NA									
