OTU	Status4	Status5
756c2281e684ebbfc17ce4213f8f8c2a	Rhizosphere	No
4c626ef3c5c932ea95294e2ab1a23f9b	Bulk	No
9c1c361455e34f814914c7fbe5f5a881	Root_endosphere	No
3edf9b6afa3cd64b9fffb820626ad0b0	Rhizosphere	No
e45148243dccc4997c51c1a88cfc2a88	Phyllosphere	No
879b365774bc78fc781c1422917f24b8	Bulk	No
7dbe7fc093448a51fa01b2efabdd20dd	Bulk	No
a184c7dff2956612b6d121ffba61b0cc	Bulk	No
2c6fdc6477e3f69cd03a7b6a943e1707	Rhizosphere	No
4f41f18e4edcd305dd2c80ec2c0b0390	Bulk	No
a624c4e97db1a55a439c25e6b9ad4d57	Root_endosphere	No
2f0b586fa8894b1a36a35be39f30b9b8	Bulk	No
bb41922da6d5737651e4f3fc5ac18a29	Root_endosphere	No
4169bf8f6343ea5deeda2e61a5a78210	Root_endosphere	No
da5f2afda9df5e544aa4892771cb88f4	Rhizosphere	No
5b95b5916c58f3fd3fd935f31cb415e5	Root_endosphere	No
bfbdf40e1e39d1902448bf016db775cb	Rhizosphere	No
66567a7e3d7a8cd4c76d1b7356473a2c	Root_endosphere	No
4572d7931c322ee52e3fcc767075da4e	Bulk	No
d4577f65f12f93de56caaa310c99e7c4	Bulk	No
65921893fee2e7b33cadf6b038622042	Rhizosphere	No
aed99eb09229051b526fe4b66cda852a	Bulk	No
d79958a6a682f9dc1bc4c4a1db06439a	Rhizosphere	No
e494d96e0e4fc3d10322d2e1a8bb233f	Rhizosphere	No
f40a176859d7945c2ed846cc8cfb8306	Bulk	No
9c8d51572181a04150c656c53b5b82e4	Bulk	No
745dce80aee1dedf13dca0552a35d008	Root_endosphere	No
49cd11ffe5ada5028f7cc805f88f21a3	Bulk	No
0a911816f634ba3c6a25faa9dc87d84a	Bulk	No
c3112945ed81f0629b4c605a8e0feee7	Bulk	No
fdeb5fdd1259fa0c560deb431ec1a084	Bulk	No
8639a3585a18de7b3117e2b96b578e52	Rhizosphere	No
0c280d390d5d01f3e5f0529f36e9c76f	Rhizosphere	No
06cfe67b15d816f0326342aa5bb61767	Bulk	No
4d229772813b1f762e22962e83db0b19	Rhizosphere	No
a0ba8bca9b3c0226f0176df6ee973e68	Bulk	No
cce9df22cf3a60f5e0a046cff737a836	Bulk	No
bec2e908e8ade0035976c00404420bbf	Rhizosphere	No
979e0d432a95b54c320c77b50e25def1	Bulk	No
288de187dd83f0fdcf1132f02ee71b13	Rhizosphere	No
d0eee5bdeb171e1b4bfca2b8c2f158fc	Bulk	No
8d4c07b068dd54b6630c167c54e29600	Bulk	No
4a7a4813b0e0cac8daeb99b59edd44a6	Phyllosphere	No
25dbf90d6325d81fca6f649186017a1c	Root_endosphere	No
a709043a0caff4f1bc086499a42943f2	Bulk	No
4937c8d1f5de98dac74b48f3901dded6	Rhizosphere	No
0cfb7975bae6066d64fa98bdc80811b2	Rhizosphere	No
7a1d0ffe4c77e6ebb54edce8d45ad2ea	Bulk	No
67fcfdfa32e77881eb3e330cccd7aea4	Rhizosphere	No
0ae081c572551ed5824d7ebbff38d3bc	Root_endosphere	No
6a6a404d67c4afe76c2028acf58cd5de	Rhizosphere	No
944bf2bc18141c1e8eff41a6a6eb02ee	Rhizosphere	No
5b1202cdda5fdbfd334eae6639286c66	Root_endosphere	No
16270452e82063f283c4904b33aae0b5	Bulk	No
5ff80e4763b4ac7628a5945c972a7066	Bulk	No
071399303c40e41ed22f1ad524b9d66e	Rhizosphere	No
e98357cc40728c8534a53fa707f4140b	Rhizosphere	No
ce41f508c56464e83b84832a6e7e497d	Bulk	No
f6d172d0c71cec8d78d982c7ea3cdae9	Bulk	No
1b48bfbf215f54c144a340b46836bed3	Bulk	No
a07d0b7212f33f9802fe1f4d2c7a34ef	Root_endosphere	No
abbe55332baf3f540dedc2d8b056e657	Rhizosphere	No
8bfb2ec443ac68c57a927694de8aa74c	Rhizosphere	No
9cea52de7f2aef825c120b9d0cbf127c	Rhizosphere	No
45668e967e763893fdba9f328f28c8f1	Bulk	No
77132d61cf3d896fafe628cb062b8484	Rhizosphere	No
fac988ab84554f6eb30e0a6b99edcac6	Rhizosphere	No
e3f5383baeb451f00a83f46a88870918	Root_endosphere	No
dd5654b7f5d7d805257cec726d437e23	Rhizosphere	No
2c7d91a9ef1a8b96562583f2077d0032	Bulk	No
27a1674c327be6e0450853f37b82ce8c	Rhizosphere	No
2d9af77effa88f6fa6e0463e7e60964c	Rhizosphere	No
5d67db97026cb7deb3d1b4aeaf4c0cbb	Bulk	No
88272c987883a99314d13c464331e8d6	Rhizosphere	No
635e1030b122b314909022f6f90b29da	Bulk	No
4e475abd2f35c7d64f911ab22d9ac477	Bulk	No
a78ca357d7857b382759ff4f0eddf591	Bulk	No
97feee70bd1f5f786f0782f81c992f5a	Bulk	No
2f1a4b9c37b91b1b5e5dccf16c0ae4d6	Rhizosphere	No
1246f97c5706c58a7c38d2cb7fe7c23a	Bulk	No
eb4f0591b183c632374dad00775b41d6	Bulk	No
dda992db9f17c7c5d7d77df0be183120	Rhizosphere	No
7f6310c12a343d36e67aec49e80a4d04	Bulk	No
d9aed01f3722bd22c2cb525f9513151e	Rhizosphere	No
901685eea114fb677a2d037037628e37	Rhizosphere	No
736210ef11bcafd1bcc7e24f09d9d819	Root_endosphere	No
cd9c9c58e9db454152a79f8738f8d782	Bulk	No
f48412dd3d1bb3684fc6ce464ab4341c	Bulk	No
60ff8fcca6bda129dcf03c7a1113c501	Phyllosphere	Also_bulk
2b22c44ec69afb9ac1777d9ddf51d2c2	Rhizosphere	No
f21212993737ed5882933e8c7870a205	Rhizosphere	No
e8b96b6840fc4dd0504d46a5aaaf9408	Rhizosphere	No
edff5aacf4cda73ff50efbbcd8363f4f	Bulk	No
3fefa55a9c5d927ae0635d2de3fcbbc3	Bulk	No
6ad88bcd9add7595bd476b7b0b5ef684	Root_endosphere	No
749c24e0d21558a42133e6e3169a12a8	Bulk	No
411d7513c8a21cfd0bab510970b685f6	Rhizosphere	No
2b250348ef30ab1921e0b671dbed7b33	Bulk	No
c9b69ab7035e8bbdd8d4f0df29cdc113	Rhizosphere	No
7a9c9620436d5f94fb7e622a376466d2	Rhizosphere	No
0ce49bd6cc49638f411a8a4e3ebbac6a	Rhizosphere	No
916a11789a58c46d6a0d17d35e6d84a6	Bulk	No
9e127bed6a4438aa9a9e3e356710d1a1	Root_endosphere	No
f507dacf4cdb036804bb1ae2241cd204	Bulk	No
d8a78298deee1bb9f894d7a684407b91	Rhizosphere	No
565726399274bbc9a35a5a577145b6ae	Bulk	No
b9b944fe8da5030ffdf3356133022762	Bulk	No
12ff68c052e17c03a383ad9c964dc94f	Rhizosphere	No
8f8a1b9cc738e6d87fac29453140472d	Bulk	No
982005d96d4d1853d3f693a35ad391d3	Rhizosphere	No
d518d43b5ce60732e7217f532b164d4e	Root_endosphere	No
a71b271a74571824959a192e628bd0c8	Bulk	No
c114f9c2ae12df97a31b0f8f08508b85	Phyllosphere	Also_bulk
e6521522cf2d2f0e0cce8e23c95e70d2	Root_endosphere	No
d89519a13cfe3235fd70f41a5dc26c17	Rhizosphere	No
9234a40391305dd3fe2ea92d55517a12	Bulk	No
00b2d5a76bc99e284c385a6757e1edfc	Rhizosphere	No
25936868dc081ef6f114a366e86b806b	Bulk	No
1dc4b93b32a456d3522a50df9463f0c5	Rhizosphere	No
f69455d3b0c5ca94c919eba3f6002c80	Rhizosphere	No
733623a6dc61ee1f1df02f7bc27c81e0	Root_endosphere	No
23c28d31627a5da9a8bfb642c50d420d	Rhizosphere	No
21063f4eb49ddf174a0ea2e5cef3e336	Bulk	No
9c6523511f1855f412cb1276e3a3b233	Rhizosphere	No
c09e499123e149d668450b9e6fda2403	Bulk	No
45d794952292ca32e91bf7df0bb074b3	Root_endosphere	No
0f3f91e5daef4153715ac50f2625702f	Rhizosphere	No
036d0cd7148acc7060c4162f95cae1bd	Root_endosphere	No
00364521e48dc8d8473ae461b2d69d14	Bulk	No
216e029723f9e9aa1c38d0f30b990dc2	Rhizosphere	No
35b6bc9b0274467c48c69ddf9c604622	Rhizosphere	No
aa4e8459013c055dac9f46e50947d215	Rhizosphere	No
f4668e211a8b66ca323518c064a4fac6	Rhizosphere	No
7fa4f5f1972157cde7eb9a1f69331ae7	Bulk	No
84dab541d4ba9fdc95f4d9c707b4f3e3	Bulk	No
dac04b2eb4c49880c233920cbe9031fe	Rhizosphere	No
5e5b6f70a1c3e6621a13fb3c5ee1e21b	Bulk	No
7b0e9dd03b2629919a596cff22f423e5	Rhizosphere	No
9d1fd214bd79766037f1020c1b8f10a0	Rhizosphere	No
a8885b99e822044e9a476b28fc88cde9	Rhizosphere	No
a22625f0a0c529d82c7a785be329cfce	Rhizosphere	No
cca2928a4d48c2f8ac11b21b61d531a1	Phyllosphere	Also_bulk
d70b3bede73ecb0adb7b34937ebdfbc6	Rhizosphere	No
f51862a9e39f3d2af18c27b2f3fc868e	Bulk	No
5ac37110a0a2ca62ca4ee0f5a4f32a6a	Bulk	No
91d28a7cf2a61cd8138438d719ba22c3	Bulk	No
9724895357b2c516c1952f41ce2b3f41	Bulk	No
6375b341a24808fde1192f047423adb3	Bulk	No
6e3ec445a23402233246d0f3d7ebe8f3	Bulk	No
a632bb9a42a19ae76df730a6cb51e7a6	Root_endosphere	No
96dbbffca0b4262312c72ac43f38fdc5	Rhizosphere	No
3bce920aa91c356c13eefa5d10cc1218	Rhizosphere	No
41691ad10b0d9bf663dc76779ff0a2fd	Bulk	No
d3df16f7919df47ca84fa629bd2e9984	Bulk	No
790d4b2869b731c67f6b7c0aa7f8e655	Bulk	No
96494080cedfdb8193e4ca12ce121be5	Bulk	No
0b4fa615a2078c6177e3ffabc5ce975c	Rhizosphere	No
66edb008c3b20af0b830f433e5061d84	Root_endosphere	No
359d14fd6c0faeccd51aa10ab530994b	Bulk	No
c4d6a3dd2333e66696aa8006b9616215	Bulk	No
0ac42f92bf949e65549e05138431d72b	Root_endosphere	No
ced4cf2a0d9e85b4a448d8a2b1745b83	Rhizosphere	No
73015d2ed23b531b683c1eee1622c03e	Rhizosphere	No
0052699c46973dc1e21c9201046803e0	Bulk	No
b58f2da2e9a54547655512ba76f6d441	Bulk	No
873b9fa58ff453d441a64dc6ee5e5ad0	Rhizosphere	No
094e7f5c6afce6e5cc42ea9caf5ced56	Root_endosphere	No
b01fd10d911e190fa7a3cc5cf6069ed4	Root_endosphere	No
fc32831e134e7cf469835b815ba1757f	Bulk	No
204c0193e15b12a6f47fa142af363452	Rhizosphere	No
c173946a9763857436027698984b6671	Bulk	No
7edc5439a4ce7a66c5fb0a833835871f	Bulk	No
94b9fcf0d76ba517714bf8391db79bbd	Root_endosphere	No
8ddbbd5490405835b73ef5bc8c662806	Bulk	No
a39a41315901e38dab75b3a3bc877f5d	Bulk	No
14f6edcb30a40883012e45fa4a788605	Rhizosphere	No
c90bb83d22e2b95e569b9b7941fdf854	Root_endosphere	No
bfe8d472e4f6142cc7e1f3082a985794	Rhizosphere	No
a75ce850ffa9c5705161aef51fa34f83	Rhizosphere	No
259395d295759c475f09c15527dcf557	Bulk	No
f35c9e92abb284a0f18669cb946839c8	Rhizosphere	No
67e9be97ad1fd385616327a3938a0ac5	Bulk	No
0a01a083698d543452f6ae8cb5c50057	Phyllosphere	No
a46dec6a763f9aa955250b4242b7ee74	Bulk	No
e0807175485f1ade50fbb13c43b54c2c	Root_endosphere	No
ccb9b19415083077d45b2b231e1b7d35	Root_endosphere	No
6cd2811715370a15deec03af574fede7	Bulk	No
2550f704629f85b66f423daabf1dd65a	Rhizosphere	No
b0299347c8177eba2654ba2011040de5	Rhizosphere	No
97e0275dbf1fabf00eb1b74eb1deb744	Rhizosphere	No
5ec7526cafa3a219f99c635117f6e3aa	Root_endosphere	No
bd50f739b6f809dd8cfc398c458813a6	Phyllosphere	Also_bulk
ef1e3f9f65bd49e1d8b84b3bd0bf8d8c	Rhizosphere	No
8fd20b367c34cf526e3c18de4caea8c7	Phyllosphere	Also_bulk
3de8c2967142f1817385b446a91bf1da	Bulk	No
1cb63fa5026e8ca6bf1e78bb01f5ee48	Rhizosphere	No
eac77dbd2d8e4215f235da4f580c8347	Rhizosphere	No
1b6892601600c913d8f1ca103c378755	Bulk	No
2eb78b35c5164a772c8bb11d26c730ca	Bulk	No
46273a44186d185be593c10e4d1ab7e4	Bulk	No
85b71e8e80ff012259af3906c5c175a2	Bulk	No
b406ed4ced0508c30a80da04582470a2	Bulk	No
1c74cb06a2df21fee898701eb1aac45c	Bulk	No
fd3aa7db4c2dda8f09643e1ebea72417	Rhizosphere	No
fe1895fefbf29fc24907446aba75f7a2	Rhizosphere	No
f6db4f5cbad0a42f994033e4e82e1922	Rhizosphere	No
340c34ea928699d4840f60a1d374e071	Rhizosphere	No
ebd17801536a7f72acfd810c6be59fab	Rhizosphere	No
de7639d0c0816f7d0c3c22fc7162848a	Root_endosphere	No
03ad81123e4ac06141885ad9742831b1	Bulk	No
d81de3f55186d046f929cc323abc48e7	Rhizosphere	No
953648587b109c620626dce2e1bf5150	Root_endosphere	No
1de8588c9133dd5bdce8f53bcd289cc7	Bulk	No
5b3ceafa74c9844e828a1debccaafbf7	Bulk	No
47bc5b04e569af54a2bcaf593d441e23	Rhizosphere	No
55e8a92f71016ee9c3812651f02dfddf	Bulk	No
d28540ec08ae9fe4e2d8d101f83560b4	Bulk	No
89a50883cd260e02548f34852c972587	Bulk	No
f3982df4fda7104c10811dcd1e68d92e	Rhizosphere	No
119a35e888c83312d417b044bedc27b3	Rhizosphere	No
f35fdd2778975b6d7c3567f7754c7b1e	Rhizosphere	No
6a16f891b6d0d1ed395920c44d97572d	Bulk	No
f75528497fb106387b03cce7b0050fc4	Bulk	No
c6af2d0fef4cefee5abeb178a4be7c35	Bulk	No
99d203e2db582d7f0df6fdc2203c5264	Rhizosphere	No
00adbc31f387e8c135254dd498eb0d38	Rhizosphere	No
51ce35043bd14b09abc8b69f35c77bfd	Rhizosphere	No
92f0198c0252e6050a26f5d2a2cfeeeb	Bulk	No
c072251a52e386d253b33fc3df2cdca7	Root_endosphere	No
7b5e8b0fb0e8c3cba95e92d58fd3dd29	Bulk	No
ac06aacbdc90e6f916f4dc1f3ef1c403	Bulk	No
2950037515d1794bafb6916f47cee81f	Rhizosphere	No
6666c7356b670869a25863564f818410	Bulk	No
6ca005422cb01483c5b8c0ec8d20ced6	Rhizosphere	No
7492ac87d228f94d28d651b91769b1b0	Root_endosphere	No
c1bc871a8ac82661b3b9771c862b5a48	Rhizosphere	No
e2210d5db9dfbbe72d1fab31e17684ec	Rhizosphere	No
ab60c3c0fd62e5091a3ab2e692d11a1c	Rhizosphere	No
54880a287c421ecfd350dfd04252bda5	Rhizosphere	No
fc2b09ec1eb613b2e2b29d1cbd1099fc	Phyllosphere	Also_bulk
1d173c529f0eeacd3ca8b4474c4b66dd	Rhizosphere	No
03ee4918f1ce56be2091268027382047	Bulk	No
63263b80265a1818298d3f04e540f1fa	Rhizosphere	No
33be70f0d962364cb48e8e0e3490b865	Bulk	No
f8c146a3756baea690e360a1e9ff20df	Rhizosphere	No
2c4e8763f5f3b6b57be0bdd1301a8aa0	Rhizosphere	No
bd1cc976520e2f9a803b3a3603b81a55	Rhizosphere	No
eff0ff5bc4aa31c7bb6f91fa770a14d3	Rhizosphere	No
b7e91d4d651711e0a5be4c6f90c84f9f	Bulk	No
5b1a0fea066a7b8e653a37523ec3ac39	Root_endosphere	No
22de5965bc512985f660df69f1daff8c	Bulk	No
ceff897cdd6576ceb6a3d5a080b2f400	Root_endosphere	No
ec988eb4f6ce63896005d1e50b120455	Bulk	No
19b3d8f318ac347c7452bac87597313c	Rhizosphere	No
d7281d83ce9c8b162184fce67f53d64a	Root_endosphere	No
93723c81219496fc1376a9866189d9f2	Bulk	No
8b3a1547b7b9dc703da9fa1ab96bf901	Rhizosphere	No
0f36290361539efac6b50d71e19d6e7a	Root_endosphere	No
9f4f44289ec243c16316f9fc23981e51	Rhizosphere	No
4c59c73d301cfd0e4a691f7771f52685	Bulk	No
a77aaa97398b80431a3a7c6c678eecb5	Bulk	No
92d6daf335ffbe4a4ba476eec9abf288	Root_endosphere	No
458f44f53f5dfeeb7d4efc9bb53efec3	Rhizosphere	No
6862931ba60adf5a56da1d4757bc4c83	Rhizosphere	No
e03ca02858ac966bd2272887f94b40c0	Root_endosphere	No
b589c0394184c16200aa659bb16310b6	Root_endosphere	No
939f364f7e3d09e5153416549af7342c	Bulk	No
e311d3f69c3425c96a683f6f1f6810d0	Phyllosphere	Also_bulk
a7044340ceda612575e6725ce4c7a57d	Rhizosphere	No
905834e025af6f296189ae7dd984da29	Root_endosphere	No
179adab101a1f56fc1bb379cfe622473	Bulk	No
8f9542f213b833897279e54e58652e1c	Rhizosphere	No
475ba6e2f4745c02b88b796f788aacfe	Phyllosphere	Also_bulk
a6c5c52c20bb99e585fd3581add4e60e	Rhizosphere	No
c8c51900993e417eed6772cc63d8f9bb	Bulk	No
b22ec12c757efdb227eeb2fa04bcace6	Rhizosphere	No
5059132196172ace4e087bccfe9e595d	Phyllosphere	Also_bulk
9f0cfde218ced99109f01dbb4f267a60	Bulk	No
973cf063cd49baacb20a262e0e197be9	Rhizosphere	No
81454328e56cb2bdcefb7c04cb4055c5	Bulk	No
08995258dcab3634cbbe385927d19c0b	Phyllosphere	Also_bulk
0ffb29476043fdaf671713020804071d	Rhizosphere	No
fed1426d9bdef4b83293486789c92b61	Bulk	No
131035dab1bc43e1067cb61765f38478	Rhizosphere	No
b048ba339253382c733f8865bce72337	Bulk	No
b1e72d9adc1956157a52c7f46d27698f	Bulk	No
fa1d753d1f59438ecb6cbeb2baacb089	Bulk	No
61f13657ad217af3617e41ea263ca6b1	Bulk	No
e90bd500ac60050c9380ace94efd4d15	Rhizosphere	No
ae2dd8ed1a0256174e59855e7091ce6c	Bulk	No
b1b902096b2f9cbdc13458b0a34a89ef	Bulk	No
0073e84b50bd792d9c9eb9461d9d3015	Rhizosphere	No
553b4daf8ae1ffcc62346d2efcc844d1	Bulk	No
1c405d1f4cd29be24d3cb7a3fc827b5d	Bulk	No
1c14875785a7faeb9c78019d990833b4	Bulk	No
8a4e589cd0a11369037c7deffb7c03a9	Phyllosphere	No
c10c3cdc559678509a35a2a2aedd2bad	Rhizosphere	No
e4c833be64fc454892a7b042e861d7ae	Bulk	No
eaf7b660f3372ff89e556d5a52cda984	Root_endosphere	No
9b02e897bdc754cac60a3711f93cc5b2	Root_endosphere	No
19c771a46f7eabe0fc77cb248820c821	Bulk	No
6999a6a1c5104444b0d7936efe4cebe7	Bulk	No
f33d0f149b55092abf3a0ee23ef0eccf	Bulk	No
d0091c3ca318d1c2d65e068349b88aae	Root_endosphere	No
4e731419ee4e15c8b9c19e0bff81085d	Root_endosphere	No
b667857c0897426f6ac7df15a28ca8b2	Bulk	No
3d17f56c4d0162c9f009a12a9d7e938b	Rhizosphere	No
c14aac5188ba7f42794a1454a581bddb	Rhizosphere	No
7d0265245420cb54cc1b2d7549f7abeb	Rhizosphere	No
5ebccba12ebd1f3c6d845a75f5369ada	Root_endosphere	No
42fbddad8a098579cf2412325c7aaaa9	Phyllosphere	Also_bulk
732a321059e96d44e7d042a525bcd405	Bulk	No
422e5f56408442c0e132a11287b3b7f9	Rhizosphere	No
2a024299c0bb8e58f5cf11690c4245b0	Rhizosphere	No
eb1cbe112d9990553bff5381b45938d6	Rhizosphere	No
ad82a1f52dcd9c46953a4c5d4e833dad	Bulk	No
882145c1eaf8b4ec0ea3b5c1fc8ae7d5	Rhizosphere	No
d7e4e63dbd445b5a09feb65c55716ac0	Bulk	No
9554c4285d3f4f6e7e9384b5d21b3274	Root_endosphere	No
1a5c295f15bf2c1bb9104dbcf7e9d4da	Phyllosphere	No
261075b8621f08616d2ba747f9d3f4d5	Rhizosphere	No
ce0e12d6147a1255b52517634ee9badc	Rhizosphere	No
1142279559586f42590284e7c8956e72	Bulk	No
a79bbdc39e1ee14476c5085814c028c4	Bulk	No
2dcc508c788535434acd1259bafe9bb9	Bulk	No
2b061997d02ff8c218f5b62565e61d7b	Bulk	No
451d5758ab1b531070c51e0d9ed9c16a	Bulk	No
679dc9f0594ff61b2dddb3bec4316c5e	Rhizosphere	No
6e5fcb6e1c537dec893d95549e37fce8	Bulk	No
0a6af4d47f26a0c7aa6cd8eda6c9fc2b	Bulk	No
1f3f625f46e4c0ec400e7c53cc20fb7f	Rhizosphere	No
59880a74fcb616174421b8d553ad807d	Rhizosphere	No
d1467719ac266083da4e9257d15069c1	Rhizosphere	No
47522b0f1e74665b560603231eaff4b4	Rhizosphere	No
627cbb75803131a43906c16ec970e636	Bulk	No
14fb87b7eb29265d82eca5741aea4fb9	Phyllosphere	No
2eb3162088a50f63103d10624c842b6e	Rhizosphere	No
8c7df9c07ce1d8b2381f71819c9e5606	Bulk	No
ba32489ec0acdc864cf978e7cf178405	Rhizosphere	No
674c2d26f0ca47d0877eb5e8573416a4	Bulk	No
06cd7a074987df44f004c458f54b700a	Rhizosphere	No
a592221975b513fca2325aa2b03dc8e2	Rhizosphere	No
8a48484c7b267f09ffbd2c11bd62e08a	Rhizosphere	No
1edb55e908ed34f73c60d7f8049c6d47	Bulk	No
65df52cfa1d2a1b88c49647f81b76379	Bulk	No
605e4242c57f0365b2a35a2b05cbcaf7	Bulk	No
610ab003c164de5373f0cb000f30ca0d	Bulk	No
c812d8bac420a20821b9363388bc3ca0	Root_endosphere	No
c0399fe8871eb344fcd442b8054ee565	Bulk	No
ed00b5c0ba2c101b04d5f768fd56938a	Bulk	No
a5b88bd04d93fd7b3b7f5e6494bfbd80	Rhizosphere	No
f4dcefeb902da574039a9ad6516757e3	Rhizosphere	No
c57452a90cc0ec768653409fdd541abd	Rhizosphere	No
0a48139bf6bc0e984751e83069270a47	Rhizosphere	No
83262f899b136fbdcf29a3bf6af74cdf	Bulk	No
365c029f58357cdc6ed5701d02464d57	Root_endosphere	No
c052f1bd02b7bdab035e1e0a85fbad32	Bulk	No
d611624e08393fef17b37d1a544bf1e2	Rhizosphere	No
ffb23a85a959c09cd2e51a6f62645ade	Phyllosphere	Also_bulk
c6b5a8f2e7a49014af97ae35a273961b	Bulk	No
06f0049e9e98fbc4d8c92226db653ff7	Rhizosphere	No
e817c8bb5cab12a5c43e338f6950224f	Rhizosphere	No
e5362719ed26181c698c2ede42ac5c7d	Rhizosphere	No
c64d6604134df86ba47ab6d4c9ec4750	Rhizosphere	No
b47cb0cf31983e5a6beba9c6a7d76c4f	Bulk	No
c476704f2f3b93b2cbb3396a6e21d1cf	Bulk	No
b3278a2fc0c645a0a106b648c38d55f1	Bulk	No
a5e80b86e1c0d5b01ed43c119e021686	Rhizosphere	No
8427449660f2978e0d9b370c311fb3f7	Rhizosphere	No
cfed76fd3dfe501ba64565de949e2afd	Rhizosphere	No
6021d069a5efa60ad79116f92bb30b1b	Bulk	No
c16bc87f4c13fb854cb1ca71907d6d85	Rhizosphere	No
32f6652aea891859661ed283d380f097	Rhizosphere	No
6f62051e3a9f174ada85cb7397afce20	Rhizosphere	No
c439458e60da36c0c2c10ac37b7b9e46	Bulk	No
4a00083be2273cfca680ac04d12e27d0	Root_endosphere	No
b788ee033cfb276e18db7aacf23ef969	Root_endosphere	No
68a59936f1f1e8579d20dd57efb0957e	Bulk	No
dc764e242926859caa71efbe8ea3b074	Rhizosphere	No
028480735b00a8cfcbed60bfce679d22	Bulk	No
8e7076e0803a1f460268b810202f6876	Rhizosphere	No
f891ffe52fd7840c43d0dc48be903006	Root_endosphere	No
dd16fe60e8edfaf724d3016a337879a6	Root_endosphere	No
68b4987d956eee8d8ca4e401057c18b1	Bulk	No
efe16b7fe8c859465d8cbb4005e70e49	Rhizosphere	No
e65f55339e2f11a5efecd078c16ddd2a	Rhizosphere	No
e82892fd59048b55ddc756a9aedde818	Bulk	No
6bff11007a3ef56e5d85cc87d8c210a6	Root_endosphere	No
3df99bab63ba8df47f95bbe24f2092bf	Rhizosphere	No
d47c6e2bdd2c486c40721c2a6b5fd782	Rhizosphere	No
1c097d4050649b38735f3f1825d14071	Rhizosphere	No
01f076ff041ac90a8868cf0ce29040a3	Rhizosphere	No
ee55d93671289d4080c3cf28080b3fb2	Rhizosphere	No
e8f3b013d88a6a61142247c15450413b	Rhizosphere	No
48d6543c1ca39a2664b36b2e2a77fb44	Bulk	No
b8c5c4f3bdee212fb12a3a03237d4159	Bulk	No
e86a9e48ec0396bbf0aec38bf8eb3844	Bulk	No
2afa386c8bbaa47b6b183e033025d198	Rhizosphere	No
34e2729871c6b15897cd04ce08f9223c	Rhizosphere	No
d9d3ad4467384da60c064161cf751fc0	Rhizosphere	No
b5a1554236633ae5e081aa5575fabd3e	Bulk	No
11ac493c4aae7366e700831e73656a53	Bulk	No
144bb7f0f8406404c4f76a6aa210eacd	Bulk	No
dcda07f9b1ffaa76f6b347baea9dd03b	Rhizosphere	No
7253f254ba8674931cb5f47405e268ec	Bulk	No
802253149c5274381016e291ed21beec	Root_endosphere	No
09e7e0e784053c6237fab47fe4ea3e21	Rhizosphere	No
0df1a67beb1ed9e13b04a34e32bae2f4	Bulk	No
d979a770d2edebbc537665a220969489	Bulk	No
3342f4b81ccfcddcbd6c1346b1399a5f	Bulk	No
75c9d51a2a4f2d1d587d40e422f44d3f	Rhizosphere	No
90f8d32919d87a9cfada7bebe5c11f29	Rhizosphere	No
053849356424076a544204c3497021af	Root_endosphere	No
22cec0c154d3aa4ef490acaf7c49b747	Rhizosphere	No
7b688521d92475ed06c6a8960b45f83f	Rhizosphere	No
099a57da1de9f6ab0277516d7b2ba285	Bulk	No
1f1e31bf138c2938fa04dcde5704bb64	Rhizosphere	No
50d220fb369950151e52f0598cafb00d	Rhizosphere	No
888b2a5bc781ceb8a88423ceff407ce7	Bulk	No
27de5d46238fc951d6986778994bfc2b	Rhizosphere	No
2464878ae827c3621a6e1eb415f9287b	Rhizosphere	No
064066f3907046b0f65061736d7d2ca9	Root_endosphere	No
f955d1d5ec8140baa4de20c394f88007	Bulk	No
78f9b7da658ce9003129812e8577934e	Rhizosphere	No
7d6486cf06a7d3ae1612f73726d17595	Bulk	No
cf592433405d09bda1e371ed68aa2410	Bulk	No
4d6c9b8ea4a72f88a9454bc2ff6d79bb	Rhizosphere	No
9da8986c192b398af73f36443be01757	Bulk	No
282ed3a5721499157a6b82a3218b34a4	Bulk	No
da996e30c508ae1227b96299a2bd6622	Bulk	No
7a871356ce9937c9a61fd7906f6cc8be	Bulk	No
1d372ed2943a72b14f3687843c661e5a	Bulk	No
4efff762b0035d1692b9112e36ed894b	Rhizosphere	No
ce4f13664d5186fb1cea3c04029d6e2b	Rhizosphere	No
ffdddfcb6b93f14d3a69a91df4409d14	Root_endosphere	No
5da878a15410c2e8dd64108e3f0190cd	Rhizosphere	No
b1e9e7a22cb3ab4c3763f313bb871c88	Bulk	No
6821ce7ae2a8e655990635be6606da91	Rhizosphere	No
4561245f6daedd7dbe248a67c948b637	Bulk	No
41746a140c15a86e5bdb36472bfd9891	Root_endosphere	No
6f9d671bae15d09cc51ab4b9009020f0	Bulk	No
1996df94c1d0b2419071be0f767aba53	Rhizosphere	No
eff799601c9338fcdf634e1d8db401d9	Root_endosphere	No
f5d85d2d430369da7c484e33bdf42fee	Rhizosphere	No
fe8aa85b955709f1919c370b2d2b58d8	Bulk	No
f96e983831b1e34b4be7e32112425982	Rhizosphere	No
68aa7fa839160ed185db47ef1f628e91	Rhizosphere	No
b806e0462569e4b3467b396640400484	Phyllosphere	Also_bulk
9a646c5594d6e0b2e665c3682b4b2f7d	Rhizosphere	No
46468bbe77ea09cccdaf376d40aae1b3	Rhizosphere	No
